duration,title,channel,published,time
0:0,"Mamba, SSMs & S4s Explained in 16 Minutes",Vivian C.,1 year ago,0.0
0:0,Chain of Thought with Retrieval for LLMs,Vivek Haldar,1 year ago,0.0
0:0,"AI Papers Review - CRAG, RAPTOR RAG - Diving into RAG and AI Agents - S01",PolyAgent,1 year ago,0.0
0:0,Self-playing Adversarial Language Game Enhances LLM Reasoning,Arxiv Papers,1 year ago,0.0
0:0,CrewAI Tutorial: Complete Crash Course for Beginners,aiwithbrandon,1 year ago,0.0
0:0,How to Create FULLY Autonomous AI Research Agents,Jack Roberts,1 year ago,0.0
0:0,AWQ for LLM Quantization,MIT HAN Lab,1 year ago,0.0
0:0,An Introduction to LLM Agents | From OpenAI Function Calling to LangChain Agents,Automata Learning Lab,1 year ago,0.0
0:0,I Automated My YouTube Channel With CrewAI [Free Source Code Included],aiwithbrandon,1 year ago,0.0
0:0,Idefics2 and The Cauldron - Good Model for OCR,Fahd Mirza,1 year ago,0.0
0:0,Unlock AI Agent real power?! Long term memory & Self improving,AI Jason,1 year ago,0.0
0:0,AutoVector | Chat With Your Both SQL and Free Text Data Simultaneously,MG,1 year ago,0.0
0:0,How to convert PDF DOCX to Structured TXT Formats for RAG! (UNSTRUCTURED Tutorial),1littlecoder,1 year ago,0.0
0:0,Pi Day 2024 AWS OnAir: AWS Training Certification - Learn Generative AI For Developers,AWS Events,1 year ago,0.0
0:0,Pi Day 2024 AWS OnAir: Fine-tuning & Retrieval-Augmented Generation (RAG) for generative AI,AWS Events,1 year ago,0.0
0:0,Pi Day 2024 AWS OnAir: Accelerate the data path to compute for generative AI | AWS Events,AWS Events,1 year ago,0.0
0:0,Reducing hallucination in structured outputs via Retrieval-Augmented Generation,Arxiv Papers,1 year ago,0.0
0:0,How to Convert Websites into LLM Ready Data,Fahd Mirza,1 year ago,0.0
0:0,775: What will humans do when machines are vastly more intelligent? — with Aleksa Gordić,Super Data Science: ML & AI Podcast with Jon Krohn,1 year ago,0.0
0:0,End to End RAG Application Using Haystack MistralAI Pinecone & FastAPI #rag #llm #haystack #mistral,Sunny Savita,1 year ago,0.0
0:0,Transformer FAM: Feedback attention is working memory,Arxiv Papers,1 year ago,0.0
0:0,How to Prune LLMs or Should I?,Fahd Mirza,1 year ago,0.0
0:0,The A to Z of Prompt Engineering - Common Prompt Engineering Techniques,Microsoft Reactor,Streamed 1 year ago,0.0
0:0,Full fine tuning vs (Q)LoRA,Trelis Research,1 year ago,0.0
0:0,How to Build a RAG Architecture That's 10x Faster with RedisVL #llm #softwarearchitecture,CafeIO,1 year ago,0.0
0:0,From Robotics to AI NPCs // Nyla Worker // AI in Production Talk,MLOps.community,1 year ago,0.0
0:0,"Finetune Open Source LLMs for Function Calling with Unsloth | Dataset, Training and Inference",Neural Hacks with Vasanth,1 year ago,0.0
0:0,The RIGHT WAY To Build AI Agents with CrewAI (BONUS: 100% Local),Matthew Berman,1 year ago,0.0
0:0,Jina Reader API: Build better AI Agents and RAG systems with Reader,AI Anytime,1 year ago,0.0
0:0,Anthropic 2024 Updates including Claude 3 + GenAI Observability and LLM Evaluation​ with Truera,AI Performance Engineering,1 year ago,0.0
0:0,ELI5 FlashAttention: Understanding GPU Architecture - Part 1,Machine Learning Made Simple,2 years ago,0.0
0:0,Learn continuous integration with GitHub Actions,Nigeria Azure Community,Streamed 1 year ago,0.0
0:0,Getting Started with ReAct AI agents work using langchain,Chris Hay,1 year ago,0.0
0:0,Smart RAG: Domain-Specific Fine-Tuning for End-to-End Retrieval,AI Makerspace,Streamed 1 year ago,0.0
0:0,Ep. 8 — ColBERT + ColBERTv2: late interaction at a reasonable inference cost,Zeta Alpha,2 years ago,0.0
0:0,"Direct Preference Optimization (DPO) explained: Bradley-Terry model, log probabilities, math",Umar Jamil,1 year ago,0.0
0:0,Leave No Context Behind: Efficient Infinite Context Transformers with Infini-attention,Gabriel Mongaras,1 year ago,0.0
0:0,LlamaIndex Webinar: Retrieval-Augmented Fine-Tuning (RAFT),LlamaIndex,1 year ago,0.0
0:0,Explaining Explainability: Understanding Concept Activation Vectors,Arxiv Papers,1 year ago,0.0
0:0,"Generative AI: PEFT & RLHF, Intelligent Doc Processing, RL with Ray & SageMaker",AI Performance Engineering,2 years ago,0.0
0:0,[WORKSHOP] Generative AI and Large Language Models: Fine-tuning with SageMaker + PEFT + RLHF + PPO,AI Performance Engineering,2 years ago,0.0
0:0,Generative AI: PEFT and RLHF workflows + Polars for blazing-fast dataframes in Ray and beyond,AI Performance Engineering,2 years ago,0.0
0:0,Retrieval-Augmented Generation (RAG) using LangChain and Pinecone - The RAG Special Episode,AI Performance Engineering,1 year ago,0.0
0:0,LangChain + Amazon Bedrock + Kubernetes = RAG-based SaaS Implementation,AI Performance Engineering,1 year ago,0.0
0:0,LangChain + RAG + Cassandra Vector Store + Multimodal Visual Question Answer,AI Performance Engineering,1 year ago,0.0
0:0,LangChain update by Harrison Chase (CEO of LangChain) + Quantization + Fully Sharded Data Parallel,AI Performance Engineering,1 year ago,0.0
0:0,Advanced RAG by Jay Alammar (Cohere) + Parameter-Efficient Fine-Tuning (PEFT),AI Performance Engineering,1 year ago,0.0
0:0,RecurrentGemma by Google: The best 2B LLM based on Griffin Architecture,AI Anytime,1 year ago,0.0
0:0,RecurrentGemma: Moving Past Transformers for Efficient Open Language Models,Arxiv Papers,1 year ago,0.0
0:0,PHATGOOSE - Mixture of Adapters,Fahd Mirza,1 year ago,0.0
0:0,AWS re:Invent 2023 - Building an AWS solutions architect agent with Amazon Bedrock (BOA306),AWS Events,1 year ago,0.0
0:0,Build enterprise-grade Q&A at scale with Open LLMs on AWS,Pinecone,1 year ago,0.0
7:28,Now playing,Tool Calling with LangChain,LangChain,7.47
31:09,Now playing,Neural Notes: ColBERT & ColBERTv2,Vertex Ventures US,31.15
23:30,Now playing,WHY Retrieval Augmented Generation (RAG) is OVERRATED!,Data Centric,23.5
13:37,Now playing,Fine Tuning Llamas // Kai Davenport // AI in Production Lightning Talk,MLOps.community,13.62
1:02:06,Now playing,How MindStudio Crafted a No-Code Pathway for RAG App Builders,Zilliz,62.1
10:48,Now playing,LangChain - Dynamic Routing - Retrieve data from different databases,Coding Crash Courses,10.8
19:20,Now playing,"RAG ipynb: CRAG, LlamaIndex, Ollama, ReAct Agent",Discover AI,19.33
1:11:32,Now playing,Startup AI School: Unlock the full potential of AI: Prompt Engineering to Production with LLMOps #5,Microsoft Reactor,71.53
59:49,Now playing,AWS re:Invent 2023 - Scale complete ML development with Amazon SageMaker Studio (AIM325),AWS Events,59.82
23:02,Now playing,AWS Summit ANZ 2022 - End-to-end MLOps for architects (ARCH3),AWS Events,23.03
29:24,Now playing,AWS re:Invent 2020: How to create fully automated ML workflows with Amazon SageMaker Pipelines,AWS Events,29.4
1:04:58,Now playing,Paper Club with Gerard - QLoRA: Efficient Finetuning of Quantized LLMs,nPlan,64.97
48:21,Now playing,Paper Club with Vahan - Are Emergent Abilities of Large Language Models a Mirage?,nPlan,48.35
1:10:32,Now playing,Paper Club with Gerard - KTO: Model Alignment as Prospect Theoretic Optimization,nPlan,70.53
44:17,Now playing,Paper Club with Vahan - Quiet-STaR: Language Models Can Teach Themselves to Think Before Speaking,nPlan,44.28
0:0,Paper Club with Gerard - RAFT: Adapting Language Model to Domain Specific RAG,nPlan,1 year ago,0.0
0:0,Google RecurrentGemma Model - Alternate of Transformers Architecture,Fahd Mirza,1 year ago,0.0
0:0,Leave No Context Behind: Efficient Infinite Context Transformers with Infini-attention,Arxiv Papers,1 year ago,0.0
0:0,RULER: What's the Real Context Size of Your Long-Context Language Models?,Arxiv Papers,1 year ago,0.0
0:0,Exploring Concept Depth: How Large Language Models Acquire Knowledge at Different Layers?,Arxiv Papers,1 year ago,0.0
0:0,ReFT: Representation Finetuning for Language Models | AI Paper Explained,AI Papers Academy,1 year ago,0.0
0:0,Google Announces STUNNING AI Agents | Google Cloud Keynote AI Agents,Wes Roth,1 year ago,0.0
0:0,Human vs. Machine: Crafting Long-Form Articles with AI Ghostwriters,TwoSetAI,1 year ago,0.0
0:0,Mixture-of-Depths,hu-po,Streamed 1 year ago,0.0
0:0,Fine-tuning Language Models for Structured Responses with QLoRa,Trelis Research,1 year ago,0.0
0:0,Harrison Chase - Agents Masterclass from LangChain Founder (LLM Bootcamp),The Full Stack,2 years ago,0.0
0:0,ReACT Prompting Simple Example in AI,Fahd Mirza,2 years ago,0.0
0:0,Deploy Llama 2 for your Entire Organisation,Trelis Research,1 year ago,0.0
0:0,Deploy LLM to Production on Single GPU: REST API for Falcon 7B (with QLoRA) on Inference Endpoints,Venelin Valkov,2 years ago,0.0
0:0,Build Your API for Llama 2 on AWS: Lambda Function and API Gateway,AI Anytime,1 year ago,0.0
0:0,Deploy LLMs (Large Language Models) on AWS SageMaker using DLC,AI Anytime,2 years ago,0.0
0:0,"Your Own Llama 2 API on AWS SageMaker in 10 min! Complete AWS, Lambda, API Gateway Tutorial",Rob Shocks,1 year ago,0.0
0:0,Launch your own LLM (Deploy LLaMA 2 on Amazon SageMaker with Hugging Face Deep Learning Containers),Brian H. Hough  |  Tech Stack Playbook,1 year ago,0.0
0:0,RAG Application Using OpenSource Framework @LlamaIndex and @Mistral-AI #rag #finetuning #llm,Sunny Savita,1 year ago,0.0
0:0,LLM2Vec: Large Language Models Are Secretly Powerful Text Encoders,Arxiv Papers,1 year ago,0.0
0:0,Multi GPU Fine tuning with DDP and FSDP,Trelis Research,1 year ago,0.0
0:0,Advanced Retrieval Methods for RAG with #langchain,AI Makerspace,Streamed 1 year ago,0.0
0:0,Transform Your Organization with AI | Dmitry Shapiro @ Imagine AI Conference 2024,MindStudio,1 year ago,0.0
0:0,A Beginner's guide on Hyperparameters for LLM Fine Tuning,AI Anytime,1 year ago,0.0
0:0,More Agents Is All You Need,Fahd Mirza,1 year ago,0.0
0:0,"What are Mixture of Experts (GPT4, Mixtral…)?",What's AI by Louis-François Bouchard,1 year ago,0.0
0:0,AI Agents! Giving Reasoning and Tools to LLMs - Context & Code Examples,Adam Lucek,1 year ago,0.0
0:0,From MVP to Production // Day 2 Panel 2 // AI in Production Conference,MLOps.community,1 year ago,0.0
0:0,ORPO Explained: Superior LLM Alignment Technique vs. DPO/RLHF,AI Anytime,1 year ago,0.0
0:0,Advancements and Challenges in RAG Systems - Syed Asad | Vector Space Talks #021,Qdrant Vector Database & Search Engine,1 year ago,0.0
0:0,773: Deep Reinforcement Learning for Maximizing Profits — with Prof. Barrett Thomas,Super Data Science: ML & AI Podcast with Jon Krohn,1 year ago,0.0
0:0,Taking Function Calling to the NEXT Level with Groq API 🚀 🚀 🚀,Prompt Engineering,1 year ago,0.0
0:0,Pydantic (V2) - In-depth Starter Guide,MathByte Academy,1 year ago,0.0
0:0,Pydantic V2 - Full Course - Learn the BEST Library for Data Validation and Parsing,Coding Crash Courses,1 year ago,0.0
0:0,Quantize any LLM with GGUF and Llama.cpp,AI Anytime,1 year ago,0.0
0:0,The Real E2E RAG Stack // Sam Bean // MLOps Podcast #217,MLOps.community,1 year ago,0.0
0:0,Charting LLMOps Odyssey // Yinxi Zhang @ Databricks // AI in Production Talk,MLOps.community,1 year ago,0.0
0:0,Creating APIs For Machine Learning Models with FastAPI,NeuralNine,1 year ago,0.0
0:0,Building a Python-Centric Feature Platform to Power Production AI Applications // Matt Bleifer,MLOps.community,1 year ago,0.0
0:0,How 1 Bit LLMs Work,Oxen,1 year ago,0.0
0:0,I found this STUNNING Local Perplexity CLONE!!!,1littlecoder,1 year ago,0.0
0:0,ScreenAI: A Vision-Language Model for UI and Infographics Understanding,Fahd Mirza,1 year ago,0.0
0:0,"New Tutorial on LLM Quantization w/ QLoRA, GPTQ and Llamacpp, LLama 2",Discover AI,1 year ago,0.0
0:0,Stealing Part of a Production LLM | API protects LLMs no more,AI Coffee Break with Letitia,1 year ago,0.0
0:0,Routing with LangChain - Basics - Semantic Routing vs. LLM Classifier,Coding Crash Courses,1 year ago,0.0
0:0,MultiHop RAG - LLM Reasoning Across Documents,Fahd Mirza,1 year ago,0.0
0:0,LangChain Expression Language (LCEL) | Langchain Tutorial | Code,Pradip Nichite,1 year ago,0.0
0:0,Pydantic Tutorial • Solving Python's Biggest Problem,pixegami,1 year ago,0.0
0:0,Gamba Jamba Cobra,hu-po,Streamed 1 year ago,0.0
0:0,Mixture-of-Depths: Dynamically allocating compute in transformer-based language models,Gabriel Mongaras,1 year ago,0.0
0:0,5 Useful Dunder Methods In Python,Indently,1 year ago,0.0
0:0,On-Device: Functional Tokens (Octopus v2),Discover AI,1 year ago,0.0
0:0,Evaluating LLMs at Detecting Errors in LLM Responses,Arxiv Papers,1 year ago,0.0
0:0,AI and Quantum Computing: Glimpsing the Near Future,World Science Festival,1 year ago,0.0
0:0,How to Convert Any Dataset to DPO Dataset,Fahd Mirza,1 year ago,0.0
0:0,Optimization of LLM Systems with DSPy and LangChain/LangSmith,LangChain,1 year ago,0.0
0:0,Pre-train Mixtral MoE model on SageMaker HyperPod + SLURM + Fine-Tuning + Continued Pre-Training,AI Performance Engineering,1 year ago,0.0
0:0,"""Compute is the New Oil"", Leaving Google, Founding Groq, Agents, Bias/Control (Jonathan Ross)",Matthew Berman,1 year ago,0.0
0:0,DSPy and ColBERT with Omar Khattab! - Weaviate Podcast #85,Weaviate • Vector Database,1 year ago,0.0
0:0,Getting Started with RAG in DSPy!,Connor Shorten,1 year ago,0.0
0:0,LlamaIndex Webinar: Learn about DSPy,LlamaIndex,1 year ago,0.0
0:0,DSPy + Weaviate for the Next Generation of LLM Apps,Weaviate • Vector Database,1 year ago,0.0
0:0,"Exploring DSPy, a More Robust and Systematic Approach to Prompt Engineering",Data Centric,1 year ago,0.0
0:0,Programming Foundation Models with DSPy / Multivector Semantic Search with ColBERT - Omar Khattab,Cohere,1 year ago,0.0
0:0,Advanced RAG 05 - HyDE - Hypothetical Document Embeddings,Sam Witteveen,1 year ago,0.0
0:0,DAY-9: Mastering Vector Databases with Pinecone,iNeuron Intelligence,Streamed 1 year ago,0.0
0:0,Introduction to Anthropic Models and API Claude 3 #machinelearning #datascience,The Machine Learning Engineer,1 year ago,0.0
0:0,Building adaptive RAG from scratch with Command-R,LangChain,1 year ago,0.0
0:0,Navigating via Retrieval Evaluation to Demystify LLM Wonderland // Atita Arora // AI in Production,MLOps.community,1 year ago,0.0
0:0,DSPy Assertions: Computational Constraints for Self-Refining LM Pipelines // Arnav Singhvi // Talk,MLOps.community,1 year ago,0.0
0:0,From Research to Production: Fine-Tuning & Aligning LLMs // Philipp Schmid // AI in Production,MLOps.community,1 year ago,0.0
0:0,The State of Production Machine Learning in 2024 // Alejandro Saucedo // AI in Production,MLOps.community,1 year ago,0.0
0:0,AI Agent Evaluation with RAGAS,James Briggs,1 year ago,0.0
0:0,Unlocking Advanced Search Capabilities with Milvus 2.4: Accelerated GPU Search and Beyond,Zilliz,1 year ago,0.0
0:0,Anthropic function calling for structured LLM outputs,LangChain,1 year ago,0.0
0:0,Startup AI School: Data Analysis Blitz - Turbocharge with Microsoft Fabric and Copilot! #4,Microsoft Reactor,Streamed 1 year ago,0.0
0:0,"Building RAG with Command R+ from Cohere, DSPy, and Weaviate!",Connor Shorten,1 year ago,0.0
0:0,Cohere's Command-R+ Specialized Model for RAG and Tools,Prompt Engineering,1 year ago,0.0
0:0,Mixture-of-Depths - Make AI Models Faster By 50%,Fahd Mirza,1 year ago,0.0
0:0,ReFT: Representation Finetuning for Language Models,Arxiv Papers,1 year ago,0.0
0:0,AI Agent Evaluation with RAGAS [OLD],James Briggs,1 year ago,0.0
34:10,Now playing,The New Stack and Ops for AI,OpenAI,34.17
15:20,Now playing,Superior RAG for Complex PDFs using LlamaParse | Open Source LLM | Text + Tables from PDF,Tech with Ashish Singh,15.33
48:27,Now playing,"RAGOps: Advanced Retrieval Strategies with LangChain, Langsmith and Supabase.",Prince Canuma,48.45
19:04,Now playing,"Advanced Retrieval Strategies: Deep Memory, Small to Big Retrieval, Structured and Unstructured Data",Activeloop,19.07
34:13,Now playing,"LLMOps: Deploying LLMs and Scaling using Modal, LangChain and Huggingface",Prince Canuma,34.22
1:01:58,Now playing,Agentic RAG with #langchain,AI Makerspace,61.97
40:53,Now playing,LlamaIndex Webinar: Building an LLM-powered Browser Agent,LlamaIndex,40.88
25:38,Now playing,LangChain Expression Language (LCEL) Explained!,James Briggs,25.63
33:49,Now playing,Level Up your chatbot game with AWS Generative AI LLM | AWS OnAir S05,AWS Events,33.82
0:0,AWS re:Invent 2023 - Use RAG to improve responses in generative AI applications (AIM336),AWS Events,1 year ago,0.0
1:57:32,Now playing,"771: Gradient Boosting: XGBoost, LightGBM and CatBoost — with Kirill Eremenko",Super Data Science: ML & AI Podcast with Jon Krohn,117.53
3:47:26,Now playing,Deep Learning Foundations by Soheil Feizi : Large Language Models,Soheil Feizi,227.43
1:49:11,Now playing,WE MUST ADD STRUCTURE TO DEEP LEARNING BECAUSE...,Machine Learning Street Talk,109.18
40:22,Now playing,Sakana AI's Latest Release: Evolutionary Optimization of Model Merging Recipes,Oxen,40.37
26:55,Now playing,LoRA: Low-Rank Adaptation of Large Language Models - Explained visually + PyTorch code from scratch,Umar Jamil,26.92
21:34,Now playing,CrewAI - Building a Custom Crew,Sam Witteveen,21.57
28:54,Now playing,Structured Outputs with DSPy,Connor Shorten,28.9
25:07,Now playing,"How To Connect Local LLMs to CrewAI [Ollama, Llama2, Mistral]",aiwithbrandon,25.12
34:03,Now playing,"Self-Improving Agents are the future, let’s build one",David Ondrej,34.05
0:0,LangChain Templates Tutorial: Building Production-Ready LLM Apps with LangServe,Pradip Nichite,1 year ago,0.0
0:0,RoPE (Rotary positional embeddings) explained: The positional workhorse of modern LLMs,DeepLearning Hero,2 years ago,0.0
0:0,"Fine-tune ChatGPT w/ in-context learning ICL - Chain of Thought, AMA, reasoning & acting: ReAct",Discover AI,2 years ago,0.0
0:0,Understanding ReACT with LangChain,Sam Witteveen,2 years ago,0.0
0:0,AI DSP: LLM Pipeline to Retriever Model (Stanford),Discover AI,1 year ago,0.0
0:0,758: The Mamba Architecture: Superior to Transformers in LLMs — with Jon Krohn (@JonKrohnLearns),Super Data Science: ML & AI Podcast with Jon Krohn,1 year ago,0.0
0:0,MedAI #88: Distilling Step-by-Step! Outperforming LLMs with Smaller Model Sizes | Cheng-Yu Hsieh,Stanford MedAI,2 years ago,0.0
0:0,12 Best Practices for Distilling Smaller LLMs with GPT,Predibase,1 year ago,0.0
0:0,MiniLLM: Knowledge Distillation of Large Language Models,Gabriel Mongaras,2 years ago,0.0
0:0,LISA: Layerwise Importance Sampling for Memory-Efficient Large Language Model Fine-Tuning,Arxiv Papers,1 year ago,0.0
0:0,Langchain Web Scrapping with OpenAI. Working with html content #datascience #machinelearning,The Machine Learning Engineer,1 year ago,0.0
